#,Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary
0.20277777777777778,Dratini,Dragon,,0.2,0.15748031496062992,0.31891891891891894,0.17777777777777778,0.21739130434782608,0.14285714285714285,0.2571428571428571,0.0,False
0.20416666666666666,Dragonair,Dragon,,0.4,0.23622047244094488,0.42702702702702705,0.26666666666666666,0.32608695652173914,0.23809523809523808,0.37142857142857144,0.0,False
0.20555555555555555,Dragonite,Dragon,Flying,0.7,0.3543307086614173,0.6972972972972973,0.4,0.4891304347826087,0.38095238095238093,0.42857142857142855,0.0,False
0.20694444444444443,Mewtwo,Psychic,,0.8333333333333334,0.41338582677165353,0.5675675675675675,0.37777777777777777,0.782608695652174,0.3333333333333333,0.7142857142857143,0.0,True
0.20694444444444443,MewtwoMega Mewtwo X,Psychic,Fighting,1.0,0.41338582677165353,1.0,0.4222222222222222,0.782608695652174,0.38095238095238093,0.7142857142857143,0.0,True
0.20694444444444443,MewtwoMega Mewtwo Y,Psychic,,1.0,0.41338582677165353,0.7837837837837838,0.28888888888888886,1.0,0.47619047619047616,0.7714285714285715,0.0,True
0.20833333333333334,Mew,Psychic,,0.7,0.38976377952755903,0.5135135135135135,0.4222222222222222,0.4891304347826087,0.38095238095238093,0.5428571428571428,0.0,False
0.20972222222222223,Chikorita,Grass,,0.23,0.1732283464566929,0.23783783783783785,0.26666666666666666,0.21195652173913043,0.21428571428571427,0.22857142857142856,0.2,False
0.2111111111111111,Bayleef,Grass,,0.375,0.23228346456692914,0.3081081081081081,0.3333333333333333,0.28804347826086957,0.2857142857142857,0.3142857142857143,0.2,False
0.2125,Meganium,Grass,,0.575,0.3110236220472441,0.41621621621621624,0.4222222222222222,0.3967391304347826,0.38095238095238093,0.42857142857142855,0.2,False
0.21388888888888888,Cyndaquil,Fire,,0.215,0.14960629921259844,0.25405405405405407,0.1688888888888889,0.2717391304347826,0.14285714285714285,0.34285714285714286,0.2,False
0.2152777777777778,Quilava,Fire,,0.375,0.22440944881889763,0.31891891891891894,0.23555555555555555,0.3804347826086957,0.21428571428571427,0.42857142857142855,0.2,False
0.21666666666666667,Typhlosion,Fire,,0.59,0.3031496062992126,0.42702702702702705,0.3244444444444444,0.5380434782608695,0.30952380952380953,0.5428571428571428,0.2,False
0.21805555555555556,Totodile,Water,,0.22333333333333333,0.19291338582677164,0.32432432432432434,0.26222222222222225,0.18478260869565216,0.13333333333333333,0.21714285714285714,0.2,False
0.21944444444444444,Croconaw,Water,,0.375,0.25196850393700787,0.40540540540540543,0.3333333333333333,0.266304347826087,0.20476190476190476,0.3028571428571429,0.2,False
0.22083333333333333,Feraligatr,Water,,0.5833333333333334,0.33070866141732286,0.5405405405405406,0.4222222222222222,0.375,0.3,0.41714285714285715,0.2,False
0.2222222222222222,Sentret,Normal,,0.058333333333333334,0.13385826771653545,0.22162162162162163,0.1288888888888889,0.1358695652173913,0.11904761904761904,0.08571428571428572,0.2,False
0.22361111111111112,Furret,Normal,,0.39166666666666666,0.33070866141732286,0.3837837837837838,0.26222222222222225,0.19021739130434784,0.16666666666666666,0.4857142857142857,0.2,False
0.225,Hoothoot,Normal,Flying,0.13666666666666666,0.23228346456692914,0.13513513513513514,0.1111111111111111,0.14130434782608695,0.17142857142857143,0.2571428571428571,0.2,False
0.2263888888888889,Noctowl,Normal,Flying,0.43666666666666665,0.38976377952755903,0.24324324324324326,0.2,0.358695652173913,0.3619047619047619,0.37142857142857144,0.2,False
0.22777777777777777,Ledyba,Bug,Flying,0.14166666666666666,0.15354330708661418,0.08108108108108109,0.1111111111111111,0.16304347826086957,0.2857142857142857,0.2857142857142857,0.2,False
0.22916666666666666,Ledian,Bug,Flying,0.35,0.2125984251968504,0.16216216216216217,0.2,0.24456521739130435,0.42857142857142855,0.45714285714285713,0.2,False
0.23055555555555557,Spinarak,Bug,Poison,0.11666666666666667,0.15354330708661418,0.2972972972972973,0.15555555555555556,0.16304347826086957,0.09523809523809523,0.14285714285714285,0.2,False
0.23194444444444445,Ariados,Bug,Poison,0.35,0.27165354330708663,0.4594594594594595,0.28888888888888886,0.2717391304347826,0.19047619047619047,0.2,0.2,False
0.23333333333333334,Crobat,Poison,Flying,0.5916666666666667,0.33070866141732286,0.4594594594594595,0.3333333333333333,0.32608695652173914,0.2857142857142857,0.7142857142857143,0.2,False
0.23472222222222222,Chinchou,Water,Electric,0.25,0.29133858267716534,0.1783783783783784,0.14666666666666667,0.25,0.17142857142857143,0.35428571428571426,0.2,False
0.2361111111111111,Lanturn,Water,Electric,0.4666666666666667,0.4881889763779528,0.2864864864864865,0.23555555555555555,0.358695652173913,0.26666666666666666,0.35428571428571426,0.2,False
0.2375,Pichu,Electric,,0.041666666666666664,0.07480314960629922,0.1891891891891892,0.044444444444444446,0.1358695652173913,0.07142857142857142,0.3142857142857143,0.2,False
0.2388888888888889,Cleffa,Fairy,,0.06333333333333334,0.19291338582677164,0.10810810810810811,0.10222222222222223,0.19021739130434784,0.16666666666666666,0.05714285714285714,0.2,False
0.24027777777777778,Igglybuff,Normal,Fairy,0.05,0.35039370078740156,0.13513513513513514,0.044444444444444446,0.16304347826086957,0.0,0.05714285714285714,0.2,False
0.24166666666666667,Togepi,Fairy,,0.10833333333333334,0.13385826771653545,0.08108108108108109,0.26666666666666666,0.16304347826086957,0.21428571428571427,0.08571428571428572,0.2,False
0.24305555555555555,Togetic,Fairy,Flying,0.375,0.2125984251968504,0.1891891891891892,0.35555555555555557,0.3804347826086957,0.40476190476190477,0.2,0.2,False
0.24444444444444444,Natu,Psychic,Flying,0.23333333333333334,0.15354330708661418,0.24324324324324326,0.17777777777777778,0.32608695652173914,0.11904761904761904,0.37142857142857144,0.2,False
0.24583333333333332,Xatu,Psychic,Flying,0.48333333333333334,0.25196850393700787,0.3783783783783784,0.28888888888888886,0.46195652173913043,0.23809523809523808,0.5142857142857142,0.2,False
0.24722222222222223,Mareep,Electric,,0.16666666666666666,0.2125984251968504,0.1891891891891892,0.15555555555555556,0.29891304347826086,0.11904761904761904,0.17142857142857143,0.2,False
0.24861111111111112,Flaaffy,Electric,,0.30833333333333335,0.27165354330708663,0.2702702702702703,0.2222222222222222,0.3804347826086957,0.19047619047619047,0.22857142857142856,0.2,False
0.25,Ampharos,Electric,,0.55,0.35039370078740156,0.3783783783783784,0.35555555555555557,0.5706521739130435,0.3333333333333333,0.2857142857142857,0.2,False
0.25,AmpharosMega Ampharos,Electric,Dragon,0.7166666666666667,0.35039370078740156,0.4864864864864865,0.4444444444444444,0.842391304347826,0.42857142857142855,0.22857142857142856,0.2,False
0.2513888888888889,Bellossom,Grass,,0.5166666666666667,0.29133858267716534,0.40540540540540543,0.4,0.43478260869565216,0.38095238095238093,0.2571428571428571,0.2,False
0.25277777777777777,Marill,Water,Fairy,0.11666666666666667,0.27165354330708663,0.08108108108108109,0.2,0.05434782608695652,0.14285714285714285,0.2,0.2,False
0.25416666666666665,Azumarill,Water,Fairy,0.4,0.38976377952755903,0.24324324324324326,0.3333333333333333,0.2717391304347826,0.2857142857142857,0.2571428571428571,0.2,False
0.25555555555555554,Sudowoodo,Rock,,0.38333333333333336,0.27165354330708663,0.5135135135135135,0.4888888888888889,0.10869565217391304,0.21428571428571427,0.14285714285714285,0.2,False
0.2569444444444444,Politoed,Water,,0.5333333333333333,0.35039370078740156,0.3783783783783784,0.3111111111111111,0.43478260869565216,0.38095238095238093,0.37142857142857144,0.2,False
0.25833333333333336,Hoppip,Grass,Flying,0.11666666666666667,0.13385826771653545,0.16216216216216217,0.15555555555555556,0.1358695652173913,0.16666666666666666,0.2571428571428571,0.2,False
0.25972222222222224,Skiploom,Grass,Flying,0.26666666666666666,0.2125984251968504,0.21621621621621623,0.2,0.19021739130434784,0.21428571428571427,0.42857142857142855,0.2,False
0.2611111111111111,Jumpluff,Grass,Flying,0.4666666666666667,0.29133858267716534,0.2702702702702703,0.28888888888888886,0.24456521739130435,0.35714285714285715,0.6,0.2,False
0.2625,Aipom,Normal,,0.3,0.2125984251968504,0.35135135135135137,0.2222222222222222,0.16304347826086957,0.16666666666666666,0.45714285714285713,0.2,False
0.2638888888888889,Sunkern,Grass,,0.0,0.1141732283464567,0.13513513513513514,0.1111111111111111,0.10869565217391304,0.047619047619047616,0.14285714285714285,0.2,False
0.2652777777777778,Sunflora,Grass,,0.4083333333333333,0.29133858267716534,0.3783783783783784,0.2222222222222222,0.5163043478260869,0.30952380952380953,0.14285714285714285,0.2,False
0.26666666666666666,Yanma,Bug,Flying,0.35,0.25196850393700787,0.32432432432432434,0.17777777777777778,0.3532608695652174,0.11904761904761904,0.5142857142857142,0.2,False
0.26805555555555555,Wooper,Water,Ground,0.05,0.2125984251968504,0.21621621621621623,0.17777777777777778,0.08152173913043478,0.023809523809523808,0.05714285714285714,0.2,False
0.26944444444444443,Quagsire,Water,Ground,0.4166666666666667,0.3700787401574803,0.43243243243243246,0.35555555555555557,0.29891304347826086,0.21428571428571427,0.17142857142857143,0.2,False
0.2708333333333333,Espeon,Psychic,,0.575,0.25196850393700787,0.32432432432432434,0.24444444444444444,0.6521739130434783,0.35714285714285715,0.6,0.2,False
0.2722222222222222,Umbreon,Dark,,0.575,0.3700787401574803,0.32432432432432434,0.4666666666666667,0.2717391304347826,0.5238095238095238,0.34285714285714286,0.2,False
0.27361111111111114,Murkrow,Dark,Flying,0.375,0.23228346456692914,0.43243243243243246,0.16444444444444445,0.4076086956521739,0.10476190476190476,0.49142857142857144,0.2,False
0.275,Slowking,Water,Psychic,0.5166666666666667,0.3700787401574803,0.3783783783783784,0.3333333333333333,0.4891304347826087,0.42857142857142855,0.14285714285714285,0.2,False
0.2763888888888889,Misdreavus,Ghost,,0.425,0.23228346456692914,0.2972972972972973,0.24444444444444444,0.4076086956521739,0.30952380952380953,0.45714285714285713,0.2,False
0.2777777777777778,Unown,Psychic,,0.26,0.18503937007874016,0.3621621621621622,0.19111111111111112,0.33695652173913043,0.13333333333333333,0.24571428571428572,0.2,False
0.2791666666666667,Wobbuffet,Psychic,,0.375,0.7440944881889764,0.15135135135135136,0.23555555555555555,0.125,0.18095238095238095,0.16,0.2,False
0.28055555555555556,Girafarig,Normal,Psychic,0.4583333333333333,0.27165354330708663,0.40540540540540543,0.26666666666666666,0.43478260869565216,0.21428571428571427,0.45714285714285713,0.2,False
0.28194444444444444,Pineco,Bug,,0.18333333333333332,0.19291338582677164,0.32432432432432434,0.37777777777777777,0.1358695652173913,0.07142857142857142,0.05714285714285714,0.2,False
0.2833333333333333,Forretress,Bug,Steel,0.475,0.29133858267716534,0.4594594594594595,0.6,0.2717391304347826,0.19047619047619047,0.2,0.2,False
0.2847222222222222,Dunsparce,Normal,,0.39166666666666666,0.38976377952755903,0.35135135135135137,0.28888888888888886,0.29891304347826086,0.21428571428571427,0.22857142857142856,0.2,False
0.2861111111111111,Gligar,Ground,Flying,0.4166666666666667,0.25196850393700787,0.3783783783783784,0.4444444444444444,0.1358695652173913,0.21428571428571427,0.45714285714285713,0.2,False
0.2875,Steelix,Steel,Ground,0.55,0.29133858267716534,0.43243243243243246,0.8666666666666667,0.24456521739130435,0.21428571428571427,0.14285714285714285,0.2,False
0.2875,SteelixMega Steelix,Steel,Ground,0.7166666666666667,0.29133858267716534,0.6486486486486487,1.0,0.24456521739130435,0.35714285714285715,0.14285714285714285,0.2,False
0.28888888888888886,Snubbull,Fairy,,0.2,0.23228346456692914,0.40540540540540543,0.2,0.16304347826086957,0.09523809523809523,0.14285714285714285,0.2,False
0.2902777777777778,Granbull,Fairy,,0.45,0.35039370078740156,0.6216216216216216,0.3111111111111111,0.2717391304347826,0.19047619047619047,0.22857142857142856,0.2,False
0.2916666666666667,Qwilfish,Water,Poison,0.4166666666666667,0.25196850393700787,0.4864864864864865,0.3111111111111111,0.24456521739130435,0.16666666666666666,0.45714285714285713,0.2,False
0.29305555555555557,Scizor,Bug,Steel,0.5333333333333333,0.27165354330708663,0.6756756756756757,0.4222222222222222,0.24456521739130435,0.2857142857142857,0.34285714285714286,0.2,False
0.29305555555555557,ScizorMega Scizor,Bug,Steel,0.7,0.27165354330708663,0.7837837837837838,0.6,0.29891304347826086,0.38095238095238093,0.4,0.2,False
0.29444444444444445,Shuckle,Bug,Rock,0.5416666666666666,0.07480314960629922,0.02702702702702703,1.0,0.0,1.0,0.0,0.2,False
0.29583333333333334,Heracross,Bug,Fighting,0.5333333333333333,0.3110236220472441,0.6486486486486487,0.3111111111111111,0.16304347826086957,0.35714285714285715,0.45714285714285713,0.2,False
0.29583333333333334,HeracrossMega Heracross,Bug,Fighting,0.7,0.3110236220472441,0.972972972972973,0.4888888888888889,0.16304347826086957,0.40476190476190477,0.4,0.2,False
0.2972222222222222,Sneasel,Dark,Ice,0.4166666666666667,0.2125984251968504,0.4864864864864865,0.2222222222222222,0.1358695652173913,0.2619047619047619,0.6285714285714286,0.2,False
0.2986111111111111,Teddiursa,Normal,,0.25,0.23228346456692914,0.40540540540540543,0.2,0.21739130434782608,0.14285714285714285,0.2,0.2,False
0.3,Ursaring,Normal,,0.5333333333333333,0.35039370078740156,0.6756756756756757,0.3111111111111111,0.3532608695652174,0.2619047619047619,0.2857142857142857,0.2,False
0.3013888888888889,Slugma,Fire,,0.11666666666666667,0.15354330708661418,0.1891891891891892,0.15555555555555556,0.32608695652173914,0.09523809523809523,0.08571428571428572,0.2,False
0.30277777777777776,Magcargo,Fire,Rock,0.38333333333333336,0.19291338582677164,0.24324324324324326,0.5111111111111111,0.3804347826086957,0.2857142857142857,0.14285714285714285,0.2,False
0.30416666666666664,Swinub,Ice,Ground,0.11666666666666667,0.19291338582677164,0.24324324324324326,0.15555555555555556,0.10869565217391304,0.047619047619047616,0.2571428571428571,0.2,False
0.3055555555555556,Piloswine,Ice,Ground,0.45,0.38976377952755903,0.5135135135135135,0.3333333333333333,0.2717391304347826,0.19047619047619047,0.2571428571428571,0.2,False
0.30694444444444446,Corsola,Water,Rock,0.3333333333333333,0.2125984251968504,0.2702702702702703,0.35555555555555557,0.29891304347826086,0.30952380952380953,0.17142857142857143,0.2,False
0.30833333333333335,Remoraid,Water,,0.2,0.13385826771653545,0.32432432432432434,0.13333333333333333,0.29891304347826086,0.07142857142857142,0.34285714285714286,0.2,False
0.30972222222222223,Octillery,Water,,0.5,0.29133858267716534,0.5405405405405406,0.3111111111111111,0.5163043478260869,0.2619047619047619,0.22857142857142856,0.2,False
0.3111111111111111,Delibird,Ice,Flying,0.25,0.1732283464566929,0.2702702702702703,0.17777777777777778,0.29891304347826086,0.11904761904761904,0.4,0.2,False
0.3125,Mantine,Water,Flying,0.475,0.25196850393700787,0.1891891891891892,0.28888888888888886,0.3804347826086957,0.5714285714285714,0.37142857142857144,0.2,False
0.3138888888888889,Skarmory,Steel,Flying,0.475,0.25196850393700787,0.40540540540540543,0.6,0.16304347826086957,0.23809523809523808,0.37142857142857144,0.2,False
0.31527777777777777,Houndour,Dark,Fire,0.25,0.1732283464566929,0.2972972972972973,0.1111111111111111,0.3804347826086957,0.14285714285714285,0.34285714285714286,0.2,False
0.31666666666666665,Houndoom,Dark,Fire,0.5333333333333333,0.29133858267716534,0.4594594594594595,0.2,0.5434782608695652,0.2857142857142857,0.5142857142857142,0.2,False
0.31666666666666665,HoundoomMega Houndoom,Dark,Fire,0.7,0.29133858267716534,0.4594594594594595,0.37777777777777777,0.7065217391304348,0.3333333333333333,0.6285714285714286,0.2,False
0.31805555555555554,Kingdra,Water,Dragon,0.6,0.29133858267716534,0.4864864864864865,0.4,0.46195652173913043,0.35714285714285715,0.45714285714285713,0.2,False
0.3194444444444444,Phanpy,Ground,,0.25,0.35039370078740156,0.2972972972972973,0.24444444444444444,0.16304347826086957,0.09523809523809523,0.2,0.2,False
0.32083333333333336,Donphan,Ground,,0.5333333333333333,0.35039370078740156,0.6216216216216216,0.5111111111111111,0.2717391304347826,0.19047619047619047,0.2571428571428571,0.2,False
0.32222222222222224,Porygon2,Normal,,0.5583333333333333,0.33070866141732286,0.40540540540540543,0.37777777777777777,0.5163043478260869,0.35714285714285715,0.3142857142857143,0.2,False
0.3236111111111111,Stantler,Normal,,0.475,0.28346456692913385,0.4864864864864865,0.25333333333333335,0.4076086956521739,0.21428571428571427,0.45714285714285713,0.2,False
0.325,Smeargle,Normal,,0.11666666666666667,0.2125984251968504,0.08108108108108109,0.13333333333333333,0.05434782608695652,0.11904761904761904,0.4,0.2,False
0.3263888888888889,Tyrogue,Fighting,,0.05,0.13385826771653545,0.16216216216216217,0.13333333333333333,0.1358695652173913,0.07142857142857142,0.17142857142857143,0.2,False
0.3277777777777778,Hitmontop,Fighting,,0.4583333333333333,0.19291338582677164,0.4864864864864865,0.4,0.1358695652173913,0.42857142857142855,0.37142857142857144,0.2,False
0.32916666666666666,Smoochum,Ice,Psychic,0.20833333333333334,0.1732283464566929,0.13513513513513514,0.044444444444444446,0.4076086956521739,0.21428571428571427,0.34285714285714286,0.2,False
0.33055555555555555,Elekid,Electric,,0.3,0.1732283464566929,0.31351351351351353,0.14222222222222222,0.29891304347826086,0.16666666666666666,0.5142857142857142,0.2,False
0.33194444444444443,Magby,Fire,,0.30833333333333335,0.1732283464566929,0.3783783783783784,0.14222222222222222,0.32608695652173914,0.16666666666666666,0.44571428571428573,0.2,False
0.3333333333333333,Miltank,Normal,,0.5166666666666667,0.3700787401574803,0.40540540540540543,0.4444444444444444,0.16304347826086957,0.23809523809523808,0.5428571428571428,0.2,False
0.3347222222222222,Blissey,Normal,,0.6,1.0,0.02702702702702703,0.022222222222222223,0.3532608695652174,0.5476190476190477,0.2857142857142857,0.2,False
0.33611111111111114,Raikou,Electric,,0.6666666666666666,0.35039370078740156,0.43243243243243246,0.3111111111111111,0.5706521739130435,0.38095238095238093,0.6285714285714286,0.2,True
0.3375,Entei,Fire,,0.6666666666666666,0.44881889763779526,0.5945945945945946,0.35555555555555557,0.43478260869565216,0.2619047619047619,0.5428571428571428,0.2,True
0.3388888888888889,Suicune,Water,,0.6666666666666666,0.38976377952755903,0.3783783783783784,0.4888888888888889,0.43478260869565216,0.4523809523809524,0.45714285714285713,0.2,True
0.3402777777777778,Larvitar,Rock,Ground,0.2,0.19291338582677164,0.31891891891891894,0.2,0.19021739130434784,0.14285714285714285,0.2057142857142857,0.2,False
0.3416666666666667,Pupitar,Rock,Ground,0.38333333333333336,0.27165354330708663,0.42702702702702705,0.28888888888888886,0.29891304347826086,0.23809523809523808,0.26285714285714284,0.2,False
0.34305555555555556,Tyranitar,Rock,Dark,0.7,0.38976377952755903,0.6972972972972973,0.4666666666666667,0.46195652173913043,0.38095238095238093,0.32,0.2,False
0.34305555555555556,TyranitarMega Tyranitar,Rock,Dark,0.8666666666666667,0.38976377952755903,0.8594594594594595,0.6444444444444445,0.46195652173913043,0.47619047619047616,0.37714285714285717,0.2,False
0.34444444444444444,Lugia,Psychic,Flying,0.8333333333333334,0.41338582677165353,0.4594594594594595,0.5555555555555556,0.43478260869565216,0.638095238095238,0.6,0.2,True
0.3458333333333333,Ho-oh,Fire,Flying,0.8333333333333334,0.41338582677165353,0.6756756756756757,0.37777777777777777,0.5434782608695652,0.638095238095238,0.4857142857142857,0.2,True
0.3472222222222222,Celebi,Psychic,Grass,0.7,0.38976377952755903,0.5135135135135135,0.4222222222222222,0.4891304347826087,0.38095238095238093,0.5428571428571428,0.2,False
0.3486111111111111,Treecko,Grass,,0.21666666666666667,0.15354330708661418,0.21621621621621623,0.13333333333333333,0.29891304347826086,0.16666666666666666,0.37142857142857144,0.4,False
0.35,Grovyle,Grass,,0.375,0.19291338582677164,0.32432432432432434,0.17777777777777778,0.4076086956521739,0.21428571428571427,0.5142857142857142,0.4,False
0.35138888888888886,Sceptile,Grass,,0.5833333333333334,0.27165354330708663,0.43243243243243246,0.26666666666666666,0.5163043478260869,0.30952380952380953,0.6571428571428571,0.4,False
0.35138888888888886,SceptileMega Sceptile,Grass,Dragon,0.75,0.27165354330708663,0.5675675675675675,0.3111111111111111,0.7336956521739131,0.30952380952380953,0.8,0.4,False
0.3527777777777778,Torchic,Fire,,0.21666666666666667,0.1732283464566929,0.2972972972972973,0.15555555555555556,0.32608695652173914,0.14285714285714285,0.22857142857142856,0.4,False
0.3541666666666667,Combusken,Fire,Fighting,0.375,0.23228346456692914,0.43243243243243246,0.24444444444444444,0.4076086956521739,0.19047619047619047,0.2857142857142857,0.4,False
0.35555555555555557,Blaziken,Fire,Fighting,0.5833333333333334,0.3110236220472441,0.6216216216216216,0.28888888888888886,0.5434782608695652,0.23809523809523808,0.42857142857142855,0.4,False
0.35555555555555557,BlazikenMega Blaziken,Fire,Fighting,0.75,0.3110236220472441,0.8378378378378378,0.3333333333333333,0.6521739130434783,0.2857142857142857,0.5428571428571428,0.4,False
0.35694444444444445,Mudkip,Water,,0.21666666666666667,0.19291338582677164,0.35135135135135137,0.2,0.21739130434782608,0.14285714285714285,0.2,0.4,False
0.35833333333333334,Marshtomp,Water,Ground,0.375,0.27165354330708663,0.43243243243243246,0.28888888888888886,0.2717391304347826,0.23809523809523808,0.2571428571428571,0.4,False
0.3597222222222222,Swampert,Water,Ground,0.5916666666666667,0.38976377952755903,0.5675675675675675,0.37777777777777777,0.4076086956521739,0.3333333333333333,0.3142857142857143,0.4,False
0.3597222222222222,SwampertMega Swampert,Water,Ground,0.7583333333333333,0.38976377952755903,0.7837837837837838,0.4666666666666667,0.46195652173913043,0.42857142857142855,0.37142857142857144,0.4,False
0.3611111111111111,Poochyena,Dark,,0.06666666666666667,0.13385826771653545,0.2702702702702703,0.13333333333333333,0.10869565217391304,0.047619047619047616,0.17142857142857143,0.4,False
0.3625,Mightyena,Dark,,0.4,0.27165354330708663,0.4594594594594595,0.28888888888888886,0.2717391304347826,0.19047619047619047,0.37142857142857144,0.4,False
0.3638888888888889,Zigzagoon,Normal,,0.1,0.14566929133858267,0.13513513513513514,0.16,0.10869565217391304,0.1,0.3142857142857143,0.4,False
0.36527777777777776,Linoone,Normal,,0.4,0.3031496062992126,0.35135135135135137,0.24888888888888888,0.21739130434782608,0.19523809523809524,0.5428571428571428,0.4,False
0.36666666666666664,Wurmple,Bug,,0.025,0.1732283464566929,0.21621621621621623,0.13333333333333333,0.05434782608695652,0.047619047619047616,0.08571428571428572,0.4,False
0.3680555555555556,Silcoon,Bug,,0.041666666666666664,0.19291338582677164,0.16216216216216217,0.2222222222222222,0.08152173913043478,0.023809523809523808,0.05714285714285714,0.4,False
0.36944444444444446,Beautifly,Bug,Flying,0.35833333333333334,0.23228346456692914,0.35135135135135137,0.2,0.4891304347826087,0.14285714285714285,0.34285714285714286,0.4,False
0.37083333333333335,Cascoon,Bug,,0.041666666666666664,0.19291338582677164,0.16216216216216217,0.2222222222222222,0.08152173913043478,0.023809523809523808,0.05714285714285714,0.4,False
0.37222222222222223,Dustox,Bug,Poison,0.3416666666666667,0.23228346456692914,0.24324324324324326,0.28888888888888886,0.21739130434782608,0.3333333333333333,0.34285714285714286,0.4,False
0.3736111111111111,Lotad,Water,Grass,0.06666666666666667,0.15354330708661418,0.13513513513513514,0.1111111111111111,0.16304347826086957,0.14285714285714285,0.14285714285714285,0.4,False
0.375,Lombre,Water,Grass,0.26666666666666666,0.23228346456692914,0.24324324324324326,0.2,0.2717391304347826,0.23809523809523808,0.2571428571428571,0.4,False
0.3763888888888889,Ludicolo,Water,Grass,0.5,0.3110236220472441,0.35135135135135137,0.28888888888888886,0.43478260869565216,0.38095238095238093,0.37142857142857144,0.4,False
0.37777777777777777,Seedot,Grass,,0.06666666666666667,0.15354330708661418,0.1891891891891892,0.2,0.10869565217391304,0.047619047619047616,0.14285714285714285,0.4,False
0.37916666666666665,Nuzleaf,Grass,Dark,0.26666666666666666,0.27165354330708663,0.35135135135135137,0.15555555555555556,0.2717391304347826,0.09523809523809523,0.3142857142857143,0.4,False
0.38055555555555554,Shiftry,Grass,Dark,0.5,0.35039370078740156,0.5135135135135135,0.24444444444444444,0.43478260869565216,0.19047619047619047,0.42857142857142855,0.4,False
0.3819444444444444,Taillow,Normal,Flying,0.15,0.15354330708661418,0.2702702702702703,0.1111111111111111,0.10869565217391304,0.047619047619047616,0.45714285714285713,0.4,False
0.38333333333333336,Swellow,Normal,Flying,0.4166666666666667,0.23228346456692914,0.43243243243243246,0.24444444444444444,0.21739130434782608,0.14285714285714285,0.6857142857142857,0.4,False
0.38472222222222224,Wingull,Water,Flying,0.15,0.15354330708661418,0.13513513513513514,0.1111111111111111,0.24456521739130435,0.047619047619047616,0.45714285714285713,0.4,False
0.3861111111111111,Pelipper,Water,Flying,0.4166666666666667,0.23228346456692914,0.24324324324324326,0.4222222222222222,0.4076086956521739,0.23809523809523808,0.34285714285714286,0.4,False
0.3875,Ralts,Psychic,Fairy,0.03,0.1062992125984252,0.10810810810810811,0.08888888888888889,0.19021739130434784,0.07142857142857142,0.2,0.4,False
0.3888888888888889,Kirlia,Psychic,Fairy,0.16333333333333333,0.14566929133858267,0.16216216216216217,0.13333333333333333,0.29891304347826086,0.16666666666666666,0.2571428571428571,0.4,False
0.3902777777777778,Gardevoir,Psychic,Fairy,0.5633333333333334,0.2637795275590551,0.32432432432432434,0.26666666666666666,0.625,0.4523809523809524,0.42857142857142855,0.4,False
0.3902777777777778,GardevoirMega Gardevoir,Psychic,Fairy,0.73,0.2637795275590551,0.43243243243243246,0.26666666666666666,0.842391304347826,0.5476190476190477,0.5428571428571428,0.4,False
0.39166666666666666,Surskit,Bug,Water,0.14833333333333334,0.15354330708661418,0.13513513513513514,0.12,0.21739130434782608,0.1523809523809524,0.34285714285714286,0.4,False
0.39305555555555555,Masquerain,Bug,Flying,0.39,0.27165354330708663,0.2972972972972973,0.25333333333333335,0.3804347826086957,0.29523809523809524,0.3142857142857143,0.4,False
0.39444444444444443,Shroomish,Grass,,0.19166666666666668,0.23228346456692914,0.1891891891891892,0.24444444444444444,0.16304347826086957,0.19047619047619047,0.17142857142857143,0.4,False
0.3958333333333333,Breloom,Grass,Fighting,0.4666666666666667,0.23228346456692914,0.6756756756756757,0.3333333333333333,0.2717391304347826,0.19047619047619047,0.37142857142857144,0.4,False
0.3972222222222222,Slakoth,Normal,,0.16666666666666666,0.23228346456692914,0.2972972972972973,0.24444444444444444,0.1358695652173913,0.07142857142857142,0.14285714285714285,0.4,False
0.39861111111111114,Vigoroth,Normal,,0.43333333333333335,0.3110236220472441,0.40540540540540543,0.3333333333333333,0.24456521739130435,0.16666666666666666,0.4857142857142857,0.4,False
0.4,Slaking,Normal,,0.8166666666666667,0.5866141732283464,0.8378378378378378,0.4222222222222222,0.46195652173913043,0.21428571428571427,0.5428571428571428,0.4,False
0.4013888888888889,Nincada,Bug,Ground,0.14333333333333334,0.11811023622047244,0.21621621621621623,0.37777777777777777,0.10869565217391304,0.047619047619047616,0.2,0.4,False
0.4027777777777778,Ninjask,Bug,Flying,0.46,0.23622047244094488,0.4594594594594595,0.17777777777777778,0.21739130434782608,0.14285714285714285,0.8857142857142857,0.4,False
0.4041666666666667,Shedinja,Bug,Ghost,0.09333333333333334,0.0,0.4594594594594595,0.17777777777777778,0.10869565217391304,0.047619047619047616,0.2,0.4,False
0.40555555555555556,Whismur,Normal,,0.1,0.24803149606299213,0.24864864864864866,0.08,0.22282608695652173,0.014285714285714285,0.13142857142857142,0.4,False
0.40694444444444444,Loudred,Normal,,0.3,0.32677165354330706,0.3567567567567568,0.1688888888888889,0.33152173913043476,0.10952380952380952,0.24571428571428572,0.4,False
0.4083333333333333,Exploud,Normal,,0.5166666666666667,0.40551181102362205,0.4648648648648649,0.2577777777777778,0.44021739130434784,0.2523809523809524,0.36,0.4,False
